Matrix,Group,Distribution,AIC,Parameters
S,Day_1,poisson,114.27292808477472,"(14.0,)"
,,,,
S,Day_1,Results for Stop 19,,
S,Day_1,beta,-7.508697899825529,"(0.3597897931362125, 0.5327699088481124, 4.781782109763992, 28.509037289849292)"
S,Day_1,lognorm,2.5769685473438697,"(7.545283506290616, 4.781782109763992, 0.10068629303919777)"
S,Day_1,gamma,19.295471030213655,"(0.6862666789189942, 4.781782109763992, 9.668724821578433)"
S,Day_1,weibull_min,32.394575587736696,"(0.8892894300289125, 4.781782109763992, 8.184292016325326)"
S,Day_1,expon,38.06279307468809,"(4.781782109763993, 11.092612070288634)"
S,Day_1,norm,41.99097795935812,"(15.874394180052628, 10.80662381930945)"
S,Day_1,poisson,59.54590322815798,"(16.0,)"
,,,,
S,Day_2,Results for Stop 8,,
S,Day_2,beta,140.1755523943765,"(0.7333653584900215, 2.10415419397987, 1.781782109764, 119.41453369066505)"
S,Day_2,gamma,144.92242646287215,"(0.6919390374279482, 1.7817821097629818, 45.02812285089283)"
S,Day_2,expon,157.19987503261305,"(1.7817821097640003, 33.3107003575809)"
S,Day_2,weibull_min,158.81027809390673,"(1.293683589817447, 0.7476196601938684, 36.863341742299866)"
S,Day_2,norm,159.8246965336535,"(35.0924824673449, 23.668398851626222)"
S,Day_2,lognorm,168.49738093720197,"(6.321160464595534, 1.781782109764, 3.6765022005425383)"
S,Day_2,poisson,387.97321318669253,"(35.23529411764706,)"
,,,,
S,Day_2,Results for Stop 13,,
S,Day_2,beta,146.3974703889171,"(0.3826953512490484, 0.4257977840095575, -5.234852415704091, 65.53906482173656)"
S,Day_2,weibull_min,170.20696422992663,"(0.8865919735739716, 0.7817821097640046, 19.534191178729422)"
S,Day_2,expon,175.26505043227547,"(0.7817821097640048, 26.619026999281434)"
S,Day_2,lognorm,182.82141448399685,"(1.2394591279008154, -0.5100846876192251, 16.23101779172623)"
S,Day_2,norm,183.01090889498457,"(27.40080910904544, 21.249517498717616)"
S,Day_2,gamma,184.88570263267664,"(152.5211705529323, -233.71183076867362, 1.7124395616045964)"
S,Day_2,poisson,476.22937133998676,"(27.4,)"
,,,,
S,Day_2,Results for Stop 15,,
S,Day_2,beta,76.45463425997276,"(1.201134059369335, 0.8856820928000257, -15.021247271198824, 119.41219765276061)"
S,Day_2,norm,80.79574830590683,"(51.84422768498429, 29.39415179189006)"
S,Day_2,expon,82.28950217995421,"(2.781782109764, 49.06244557522029)"
S,Day_2,weibull_min,82.60838767381132,"(3.087830773191821, -29.55252450366394, 91.13700375236957)"
S,Day_2,gamma,82.8090625888475,"(1238.6898423802286, -983.4879856101402, 0.8357957876249023)"
S,Day_2,lognorm,86.80435379991098,"(4.112782392590091, 2.781782034274136, 1.6205302992832746)"
S,Day_2,poisson,208.8969704821031,"(51.875,)"
,,,,
S,Day_2,Results for Stop 20,,
S,Day_2,gamma,63.384473004395375,"(0.24014644224869205, 9.781782109763999, 51.10494518658688)"
S,Day_2,weibull_min,69.88914992578643,"(0.2780087668480792, 9.781782109763999, 8.45087964403388)"
S,Day_2,beta,81.83137726486675,"(0.8138242232398331, 0.6680203648953322, 4.018790314822391, 72.62006910079609)"
S,Day_2,expon,98.7489126999153,"(9.781782109764, 27.296780343136653)"
S,Day_2,lognorm,102.51974711870703,"(0.686051758713307, 1.9127836743124909, 28.364145056108136)"
S,Day_2,norm,102.89822956331415,"(37.078562452900655, 21.680983454933994)"
S,Day_2,poisson,197.65998226146357,"(37.36363636363637,)"
,,,,
S,Day_2,Results for Stop 18,,
S,Day_2,gamma,109.58282648363883,"(0.7555808643297584, 0.7817821097640045, 30.56242180834675)"
S,Day_2,beta,113.4096838062518,"(0.5527306261423819, 0.7149434196482238, -5.757994686485597, 77.96055574717695)"
S,Day_2,weibull_min,117.20282839715249,"(0.859370184212193, 0.7817821097640045, 31.776493108352494)"
S,Day_2,expon,124.71814488926167,"(0.7817821097640048, 27.422458130543923)"
S,Day_2,lognorm,130.24932555543091,"(1.0195528414623054, -2.249538176851341, 20.068929012288933)"
S,Day_2,norm,132.27692410503286,"(28.20424024030793, 23.62676512399982)"
S,Day_2,poisson,357.45207722538237,"(28.285714285714285,)"
,,,,
S,Day_2,Results for Stop 11,,
S,Day_2,weibull_min,101.76454447471174,"(0.8065526891885799, 1.781782109764, 21.26530180532159)"
S,Day_2,beta,105.45307924637373,"(0.7037672038569511, 0.8299588534976297, -3.901338362979417, 63.052866369141846)"
S,Day_2,expon,112.86245956750449,"(1.7817821097640003, 24.21609938154991)"
S,Day_2,norm,117.34311251772324,"(25.997881491313912, 18.923640267211983)"
S,Day_2,gamma,118.52900198731324,"(5.203895304743755, -17.958867138034222, 8.188633601132947)"
S,Day_2,lognorm,122.70522607088878,"(4.014284497787879, 1.7817819346906607, 1.8096172819314602)"
S,Day_2,poisson,262.794430400889,"(26.076923076923077,)"
,,,,
S,Day_2,Results for Stop 6,,
S,Day_2,beta,66.585489581932,"(0.8876057638608656, 0.9469837558554383, 8.781782109763999, 117.6383718317808)"
S,Day_2,expon,68.99934093135276,"(8.781782109764, 38.199027857234036)"
S,Day_2,norm,70.24831535008603,"(46.98080996699804, 27.469711338358813)"
S,Day_2,weibull_min,70.81355101246096,"(1.5208478579489446, 4.712981438337096, 46.6622561845722)"
S,Day_2,gamma,70.9548692259206,"(3.657071044907428, -5.822825050680896, 14.43877637002971)"
S,Day_2,lognorm,70.96182093625619,"(0.34824559060870197, -29.47893155335158, 71.95485675650548)"
S,Day_2,poisson,149.5750161086957,"(47.142857142857146,)"
,,,,
S,Day_2,Results for Stop 10,,
S,Day_2,gamma,25.82945219138371,"(0.40978553576607224, 22.78178210976396, 24.933286915069928)"
S,Day_2,beta,26.431863985277076,"(0.5555579723422435, 0.537001364271396, 22.781621177515596, 69.98935499826744)"
S,Day_2,lognorm,28.638243725668065,"(8.921794922719611, 22.78178210976396, 3.603718440617472)"
S,Day_2,weibull_min,41.00545793464442,"(0.6814126077072364, 22.78178210976396, 21.292787441621496)"
S,Day_2,expon,60.74870534011839,"(22.781782109763963, 21.18893163953773)"
S,Day_2,norm,67.54254020264395,"(43.970713749301694, 22.642175470674168)"
S,Day_2,poisson,113.7603973153611,"(44.142857142857146,)"
,,,,
S,Day_2,Results for Stop 16,,
S,Day_2,beta,66.90610787875431,"(1.0599694042361922, 0.8549188505243264, -3.5008389200746333, 73.46408471200206)"
S,Day_2,norm,75.88324703563259,"(38.331757685850064, 21.623147978168625)"
S,Day_2,lognorm,76.0548395928392,"(4.888984100312896, 2.781782109699967, 1.611079470733758)"
S,Day_2,expon,77.13503150750537,"(2.781782109764, 35.54997557608606)"
S,Day_2,weibull_min,77.56651802147785,"(3.8485798065589827, -33.255222904467665, 79.4425162181196)"
S,Day_2,gamma,77.9402233836108,"(356.7999028135339, -373.6378590699351, 1.1544208274495928)"
S,Day_2,poisson,160.39629052784906,"(38.375,)"
,,,,
S,Day_2,Results for Stop 1,,
S,Day_2,beta,13.723287263470898,"(0.25432849791389867, 0.3904387081958613, 30.151505979986872, 34.61623552242793)"
S,Day_2,lognorm,19.923892980369942,"(10.288792938506266, 30.78178210976395, 5.4839124822403065)"
S,Day_2,norm,49.42870797990713,"(48.46323250338688, 10.66307812543793)"
S,Day_2,expon,50.47019307619771,"(30.781782109763952, 17.681450393622924)"
S,Day_2,poisson,50.8768892498872,"(48.5,)"
S,Day_2,weibull_min,51.25941351025035,"(3.6711878312113004, 14.218592292647045, 38.04558824913099)"
S,Day_2,gamma,51.463576057946185,"(438.4457574578437, -176.17215593628282, 0.5123344719104419)"
,,,,
S,Day_2,Results for Stop 4,,
S,Day_2,gamma,-7.977711591526177,"(0.2083268202836344, 0.7817821097640045, 22.28559542742997)"
S,Day_2,lognorm,24.194876604305442,"(6.501264967067071, 0.7817821097640046, 2.5872962547978258)"
S,Day_2,weibull_min,60.1185922605232,"(0.829940957177572, 0.7817821097640046, 32.43651106859569)"
S,Day_2,beta,61.722211102588716,"(0.8184935115738208, 0.990047932319704, 0.7817821097640046, 103.02733696207446)"
S,Day_2,expon,83.74620605839976,"(0.7817821097640048, 30.88729026555189)"
S,Day_2,norm,92.08008057416339,"(31.669072375315896, 32.2784322975473)"
S,Day_2,poisson,329.794392159089,"(31.77777777777778,)"
,,,,
S,Day_2,Results for Stop 7,,
S,Day_2,beta,55.43239145545897,"(0.9349927630266835, 0.6766169053574362, 0.3903233374852682, 69.07303654220749)"
S,Day_2,lognorm,68.68363720620778,"(5.490982600283437, 2.7817821097639897, 0.1292772557769683)"
S,Day_2,expon,75.28918175224959,"(2.781782109764, 31.67646130625064)"
S,Day_2,norm,75.42571594660313,"(34.45824341601464, 21.01357617693093)"
S,Day_2,weibull_min,76.82331343704924,"(1.8676588037479918, -3.9497748004450592, 43.16420388018484)"
S,Day_2,gamma,77.3269105071316,"(37.29465879763539, -93.86455936359667, 3.4364858987409344)"
S,Day_2,poisson,158.19952509143758,"(34.5,)"
,,,,
S,Day_2,Results for Stop 9,,
S,Day_2,lognorm,9.335640821858322,"(14.078508176910322, 24.781782109763956, 0.9607123560956423)"
S,Day_2,beta,40.43662327219583,"(1.1411038469073356, 0.8733124505687409, 17.548653315111128, 62.714720334840855)"
S,Day_2,norm,47.76191144386924,"(54.75047295756034, 19.245025488990574)"
S,Day_2,expon,48.00153198285605,"(24.78178210976396, 29.96869084779638)"
S,Day_2,weibull_min,49.54659414915315,"(4.810083039937648, -23.515594539779137, 85.72023392405146)"
S,Day_2,gamma,49.809748122462125,"(302.13388945000577, -283.4157417270727, 1.11919571607663)"
S,Day_2,poisson,67.0524659550676,"(54.8,)"
,,,,
S,Day_2,Results for Stop 2,,
S,Day_2,beta,28.102889734091114,"(0.15549187047354845, 0.8210728791557328, 6.781782109763988, 105.45507299723957)"
S,Day_2,expon,72.2290730045674,"(6.781782109763989, 26.162237722601283)"
S,Day_2,norm,73.18597596987556,"(32.94401983236527, 18.268622393868714)"
S,Day_2,weibull_min,74.3404100379403,"(1.4842477633941056, 4.000685113576932, 31.769594937159184)"
S,Day_2,gamma,74.8686285317352,"(2.8928810776226825, -1.5887907111514652, 11.92108448097266)"
S,Day_2,lognorm,74.96793998977718,"(0.19340543117278353, -61.98337356479315, 93.17917601883454)"
S,Day_2,poisson,129.0189163672073,"(33.125,)"
,,,,
S,Day_2,Results for Stop 17,,
S,Day_2,beta,31.099387458496246,"(0.4152753303083965, 0.2623594681153865, -3.9762764346997503, 53.301752750430566)"
S,Day_2,lognorm,56.78544432375284,"(10.028594876987476, 0.7817821097640046, 10.282025334123187)"
S,Day_2,norm,81.77280006971822,"(28.77959387875531, 18.206389097265696)"
S,Day_2,expon,81.9782744082483,"(0.7817821097640048, 27.997811768991305)"
S,Day_2,weibull_min,82.61085520715379,"(32764052.36084687, -461750624.2258537, 461750661.6087123)"
S,Day_2,gamma,83.93321216393683,"(241.52859190417507, -259.59881445682527, 1.1935324064813009)"
S,Day_2,poisson,178.5970487856839,"(28.88888888888889,)"
,,,,
S,Day_2,Results for Stop 14,,
S,Day_2,lognorm,9.592462965495432,"(7.492657858407781, 0.7817821097640045, 1.2278036767512335)"
S,Day_2,gamma,29.682600973428027,"(0.5641672044900004, 0.7817821097640045, 15.417555291639873)"
S,Day_2,weibull_min,46.15841759871135,"(0.7284938202945368, 0.7817821097640046, 25.123935023852557)"
S,Day_2,expon,85.8558010272656,"(0.7817821097640048, 22.038480770774644)"
S,Day_2,beta,87.71199418964893,"(1.3051713767523712, 0.9161040744920037, -13.35514264307768, 70.13692475284151)"
S,Day_2,norm,94.86475959840848,"(22.82026288053865, 22.74395615795851)"
S,Day_2,poisson,295.9832428966236,"(23.0,)"
,,,,
S,Day_2,Results for Stop 5,,
S,Day_2,beta,58.69091820229608,"(0.4146248211746796, 0.6521629639363815, 0.5778321735957435, 50.68392695301702)"
S,Day_2,gamma,62.59585985841676,"(0.674879962842061, 0.7817821097640045, 21.630079977466117)"
S,Day_2,weibull_min,63.89369676335631,"(0.6825184993312898, 0.7817821097640045, 24.932731066064548)"
S,Day_2,expon,83.47572701754255,"(0.7817821097640048, 19.565862741897877)"
S,Day_2,lognorm,87.64987749806922,"(1.6034661151424177, 0.4517953279008028, 8.947569520593884)"
S,Day_2,norm,89.86193222163726,"(20.347644851661883, 17.710506975176486)"
S,Day_2,poisson,209.50536565822063,"(20.5,)"
,,,,
S,Day_2,Results for Stop 3,,
S,Day_2,weibull_min,-23.303040717648706,"(0.28811993049188334, 2.7817821097639994, 23.66908127679536)"
S,Day_2,gamma,-17.610987837981934,"(0.29780559618380154, 2.7817821097639994, 16.129578819299176)"
S,Day_2,lognorm,36.36709160366129,"(5.005302205607851, 2.7817821097329656, 2.3010246291054015)"
S,Day_2,beta,47.925234579061495,"(0.3588050440430991, 0.6127354998664634, -2.370116784425374, 56.392365045476986)"
S,Day_2,expon,68.00609608733674,"(2.781782109764, 20.093191080438487)"
S,Day_2,norm,74.14473824857117,"(22.874973190202486, 19.396790366016145)"
S,Day_2,poisson,172.24206292460585,"(23.0,)"
,,,,
S,Day_2,Results for Stop 12,,
S,Day_2,weibull_min,-23.388847889594018,"(0.3728254701485375, 4.781782109763992, 5.106700643711081)"
S,Day_2,lognorm,-15.211718671649578,"(7.112007078714571, 4.781782109763992, 1.1374056398347507)"
S,Day_2,beta,52.246393844496666,"(0.960076790232033, 0.8207062451337078, -6.835279318281168, 57.60497698493266)"
S,Day_2,expon,60.334869749070144,"(4.781782109763993, 20.571760129369792)"
S,Day_2,norm,65.01252465198625,"(25.353542239133787, 18.89880971305597)"
S,Day_2,gamma,66.97872082086583,"(220.07936341399585, -254.53118331950134, 1.2714057037717592)"
S,Day_2,poisson,145.24609209007292,"(25.571428571428573,)"
,,,,
S,Day_2,Results for Stop 21,,
S,Day_2,beta,24.92685736895418,"(0.3067818472964326, 0.38300612382891513, -1.0890633621035424, 42.900265348869986)"
S,Day_2,weibull_min,58.54508481645031,"(0.8337652897884693, 2.7817821097639994, 23.522525387348452)"
S,Day_2,gamma,66.32818960980372,"(0.8721037099125524, 2.781781482453431, 17.18084048764708)"
S,Day_2,expon,67.3072279998898,"(2.781782109764, 19.23442707076135)"
S,Day_2,norm,70.16332680147798,"(22.016209180525347, 15.12379591598871)"
S,Day_2,lognorm,71.34382679686058,"(0.6921059046018991, -3.681208947678808, 20.760795021908184)"
S,Day_2,poisson,128.3517579499395,"(22.25,)"
,,,,
S,Day_2,Results for Stop 19,,
S,Day_2,gamma,-1.304254019736888,"(0.32881667110629376, 2.7817821097639994, 15.45144474000858)"
S,Day_2,beta,16.6738156609981,"(0.6197249342612214, 0.5741396429496703, -0.6467943770416476, 36.89163683824888)"
S,Day_2,lognorm,29.616236284837303,"(4.8687645515820455, 2.7817821095944364, 3.4361702163856354)"
S,Day_2,weibull_min,33.27527495150157,"(0.8829063078735206, 2.7817821097639994, 15.431876898777634)"
S,Day_2,expon,39.251374352016775,"(2.781782109764, 12.492612070288633)"
S,Day_2,norm,42.814406525918464,"(15.274394180052633, 11.734135046016165)"
S,Day_2,poisson,65.8975036641024,"(15.4,)"
,,,,
S,Day_3,Results for Stop 13,,
S,Day_3,gamma,147.075571091271,"(0.6173836369130913, 0.7817821097640046, 39.5284578491149)"
S,Day_3,beta,160.18044622836078,"(0.8262190483801763, 3.7565915826374585, 0.7817821097640046, 133.38301809939628)"
S,Day_3,weibull_min,169.42639002779617,"(0.9563827257161521, 0.7817821097640045, 29.362536409067793)"
S,Day_3,expon,170.39475047986443,"(0.7817821097640048, 29.335817893980447)"
S,Day_3,norm,176.5031667102384,"(30.117600003744453, 22.66039043257918)"
S,Day_3,lognorm,176.86240295575848,"(7.647876036128231, 0.7817821097640046, 3.307776956961659)"
S,Day_3,poisson,445.1194789093339,"(30.105263157894736,)"
,,,,
S,Day_3,Results for Stop 8,,
S,Day_3,beta,148.8147133082813,"(0.9119594693286577, 0.7804789041448328, -1.0918161748638613, 70.79412197531315)"
S,Day_3,expon,160.68639325427236,"(0.7817821097640048, 28.571217004381968)"
S,Day_3,weibull_min,161.89051433323255,"(1.40468472925583, -0.696591142408234, 32.76482670866808)"
S,Day_3,gamma,162.73523398825935,"(1.4844058434151282, -0.49648058629559166, 20.1087111501939)"
S,Day_3,norm,162.88487347026512,"(29.352999114145973, 19.975972459611583)"
S,Day_3,lognorm,163.67330795185296,"(0.35488366762875634, -28.51990480983082, 54.42594905692633)"
S,Day_3,poisson,357.92969407511856,"(29.5,)"
,,,,
S,Day_3,Results for Stop 15,,
S,Day_3,weibull_min,14.868464644385181,"(0.42153252206558584, 2.7817821097639994, 37.83203006122031)"
S,Day_3,beta,70.3290705582572,"(0.8444176153795451, 3.253111763365271, 2.7817821097639994, 160.74840970340412)"
S,Day_3,lognorm,75.64227090733834,"(4.108676564425991, 2.7817820368171935, 1.6107819878727057)"
S,Day_3,expon,89.63167875211869,"(2.781782109764, 42.83328495575136)"
S,Day_3,norm,91.5348113813401,"(45.61506706551536, 31.315292093874476)"
S,Day_3,gamma,93.35188936776598,"(10.737974399529932, -58.151244425379275, 9.635980354945055)"
S,Day_3,poisson,278.32981626925425,"(45.666666666666664,)"
,,,,
S,Day_3,Results for Stop 11,,
S,Day_3,weibull_min,99.22636886493264,"(0.6556715735747494, 1.7817821097639999, 35.62433595840625)"
S,Day_3,gamma,100.71118399914705,"(0.7160793361198381, 1.781782109764, 32.864163244586805)"
S,Day_3,beta,100.80054801388555,"(0.7123277232102723, 3.7671329202399733, 1.781782109764, 145.10826973470176)"
S,Day_3,lognorm,109.71674060593031,"(7.544496169045072, 1.781782109764, 20.37556960055593)"
S,Day_3,expon,118.01510734227843,"(1.7817821097640003, 29.523791689242195)"
S,Day_3,norm,122.80225005561233,"(31.305573799006197, 23.34490541100632)"
S,Day_3,poisson,308.4750901507406,"(31.384615384615383,)"
,,,,
S,Day_3,Results for Stop 20,,
S,Day_3,weibull_min,64.23160009803112,"(0.2693657872707307, 9.781782109763999, 12.488516986450858)"
S,Day_3,gamma,71.65978052865268,"(0.483430989154383, 9.781782109763757, 41.951790950586016)"
S,Day_3,beta,91.35075798175941,"(0.8089336916266738, 0.9202028565883795, 9.753624067475785, 64.8852353481427)"
S,Day_3,expon,97.38889116925529,"(9.781782109764, 25.66041670677302)"
S,Day_3,norm,102.46226404151037,"(35.44219881653702, 21.255568821526634)"
S,Day_3,lognorm,102.64057546880896,"(1.176738060185698, 7.910866161842179, 16.627695358844804)"
S,Day_3,poisson,203.8934483276818,"(35.72727272727273,)"
,,,,
S,Day_3,Results for Stop 18,,
S,Day_3,lognorm,46.61046678256927,"(12.602071318720501, 0.7817821097640046, 31.457026336644283)"
S,Day_3,gamma,50.594761234337504,"(0.30851096354425933, 0.7817821097640045, 17.6309638882987)"
S,Day_3,weibull_min,65.06026215379131,"(0.5761834190660965, 0.7817821097640046, 22.137396550323153)"
S,Day_3,beta,96.58083766061236,"(0.7984318451332878, 1.1346641325747306, 0.7817821097640046, 82.3525075991153)"
S,Day_3,expon,122.9883385543886,"(0.7817821097640048, 25.779600987686788)"
S,Day_3,norm,133.28534238605994,"(26.561383097450793, 24.493190090897432)"
S,Day_3,poisson,386.4743072653798,"(26.642857142857142,)"
,,,,
S,Day_3,Results for Stop 6,,
S,Day_3,lognorm,59.67985478715497,"(5.707075014477962, 4.7817821097639825, 1.48722476635132)"
